timestamp,packet_nr,device_time_offset_us,raw_ch1_mv,raw_ch2_mv,rms_ch1_mv,rms_ch2_mv,norm_ch1,norm_ch2
1765483613.520671,56,250,-0.000700228459512194,-0.0006706464622160032,9.453670736680138e-07,1.4956912718741847e-06,0.3151223578893379,0.24928187864569745
1765483613.928185,56,250,-0.0007031211074111828,-0.0006733671398251317,1.2302070177125385e-06,1.6247497686206896e-06,0.4100690059041795,0.27079162810344826
1765483614.3353455,56,250,-0.0007015692820762828,-0.0006704716876508124,1.1674730150365193e-06,1.1998542394579165e-06,0.38915767167883974,0.1999757065763194
1765483614.720736,56,250,-0.0007067114893288817,-0.0006772388587705791,8.433588657794014e-07,1.5582236883586692e-06,0.2811196219264671,0.2597039480597782
1765483615.1357174,56,250,-0.0007032731446088292,-0.0006728477425591942,1.078362452928658e-06,1.0783596560817104e-06,0.3594541509762193,0.17972660934695173
1765483615.528624,56,251,-0.0007027750446771582,-0.0006725343458432084,9.641901772285048e-07,1.1613782666203321e-06,0.3213967257428349,0.193563044436722
1765483615.9341435,56,250,-0.0007037520693605378,-0.0006714963092235848,7.633638271158538e-07,1.4393069514457274e-06,0.25445460903861794,0.23988449190762123
1765483616.3357222,56,250,-0.0007082142777411112,-0.0006729742381139658,1.72780589845533e-06,2.2483717998459803e-06,0.57593529948511,0.3747286333076634
1765483616.7347791,56,250,-0.0007098762277261509,-0.0006716895768477116,2.4215695501054494e-06,1.9665744503410153e-06,0.8071898500351498,0.3277624083901692
1765483617.1266437,56,249,-0.000727113274479052,-0.0006868695739588778,3.85635726698319e-06,1.8262397394365483e-06,1.28545242232773,0.30437328990609136
1765483617.5343082,56,250,-0.0007235485099954531,-0.0006710621770859385,2.669375371540641e-06,1.6235496016840645e-06,0.8897917905135471,0.2705916002806774
1765483617.935106,56,250,-0.0007052129452252606,-0.0006678668190337097,1.9035848777548594e-06,2.1863616191449597e-06,0.6345282925849531,0.3643936031908266
1765483618.335667,56,243,-0.0007088324309734162,-0.0006685539422808991,2.039149812532632e-06,1.5390204678186508e-06,0.679716604177544,0.25650341130310844
1765483618.7416372,56,250,-0.0007005745222462186,-0.00066659989291414,1.943357469485815e-06,1.813596548988949e-06,0.6477858231619383,0.30226609149815814
1765483619.1331396,56,250,-0.0006973614290473051,-0.0006653337247068217,2.23021888121379e-06,1.4677738465621564e-06,0.74340629373793,0.24462897442702608
1765483619.5361903,56,250,-0.0006899582937573238,-0.0006660989887071386,2.0530452143532144e-06,1.7414870600420656e-06,0.6843484047844048,0.29024784334034426
1765483619.936597,56,250,-0.0006897948878759053,-0.0006611415604614498,2.0442319219313927e-06,1.778701617106094e-06,0.6814106406437975,0.29645026951768233
1765483620.329093,56,250,-0.0006958032372494927,-0.0006622819910262479,3.1467682810389624e-06,3.588125508539556e-06,1.0489227603463207,0.598020918089926
1765483620.732438,56,250,-0.0006907768389889194,-0.0006455635836270327,1.8896712012522408e-06,3.0271545551080225e-06,0.6298904004174136,0.5045257591846705
1765483621.1341066,56,250,-0.000688290659430398,-0.0006596763644968936,1.1776566502900902e-06,4.0064799741652325e-06,0.3925522167633634,0.6677466623608721
1765483621.5368466,56,250,-0.000693565728700681,-0.0006537902663694695,5.517528607617149e-07,2.3371523772837376e-06,0.18391762025390496,0.38952539621395627
1765483621.933604,56,250,-0.0007025875371861426,-0.0006594049561196395,7.215723929567069e-07,2.410391470723506e-06,0.24052413098556896,0.401731911787251
1765483622.3330126,56,243,-0.0007046253358566901,-0.0006562330933472064,6.970401536854277e-07,1.6485293703729389e-06,0.23234671789514255,0.27475489506215645
1765483622.7371569,56,251,-0.0007123318634209378,-0.0006581984356065126,1.4197009583269422e-06,1.6719047470207606e-06,0.4732336527756474,0.27865079117012675
1765483623.1356516,56,250,-0.0007173269599055251,-0.0006631317622426044,3.8263983213705766e-06,5.840631414713622e-06,1.2754661071235256,0.973438569118937
1765483623.5393238,56,250,-0.0006945967167363657,-0.0005973774174587257,5.015510180328919e-06,4.672631577353361e-06,1.6718367267763061,0.7787719295588934
1765483623.943303,56,250,-0.0007591090707137482,-0.0006663888901433287,6.66784658812949e-06,6.60686536387277e-06,2.2226155293764966,1.1011442273121284
1765483624.3344388,56,250,-0.0007403627932944801,-0.0006495320121757686,1.1652330674563312e-06,3.071557216911801e-06,0.38841102248544374,0.5119262028186335
1765483624.7368042,56,250,-0.0007388819843375435,-0.0006601162567676511,9.707893570102984e-07,1.9957426165085135e-06,0.3235964523367661,0.3326237694180856
1765483625.1413395,56,250,-0.0007310547213516353,-0.0006544780717376852,9.804577072703295e-07,2.918821541721397e-06,0.32681923575677646,0.4864702569535661
1765483625.541778,56,250,-0.0007252033356053289,-0.0006493451110145543,1.012998738050223e-06,2.9928700510270734e-06,0.337666246016741,0.49881167517117886
1765483625.9421554,56,256,-0.0007226695591574147,-0.0006462819328589831,9.484641478615984e-07,2.1709990480298414e-06,0.31615471595386613,0.3618331746716402
1765483626.3515267,56,243,-0.0007231114977912512,-0.0006490253478356559,1.0536133063140865e-06,2.852672518960796e-06,0.3512044354380288,0.47544541982679933
1765483626.7396562,56,251,-0.0007231114977912512,-0.0006483680863311747,9.44145491529563e-07,1.4225245095582104e-06,0.31471516384318765,0.23708741825970173
1765483627.1469615,56,250,-0.0007240338012100741,-0.0006497558236636299,9.566864908510824e-07,1.2579294199902554e-06,0.3188954969503608,0.20965490333170922
1765483627.5404575,56,250,-0.0007234028392607191,-0.0006486523034254787,9.217390415012092e-07,1.259711339230138e-06,0.3072463471670697,0.20995188987168964
1765483627.9387023,56,250,-0.0007235790538591876,-0.0006464020619508423,1.0781062800636545e-06,1.4315656234625322e-06,0.35936876002121815,0.23859427057708868
1765483628.3454523,56,250,-0.0007239918886625674,-0.0006437965112127131,8.950168915029985e-07,1.378514721834986e-06,0.29833896383433284,0.22975245363916433
1765483628.74587,56,249,-0.0007226390152936801,-0.0006466734703280963,1.0035333765887865e-06,1.4712330306778887e-06,0.3345111255295955,0.24520550511298145
1765483629.153209,56,250,-0.0007266166145806588,-0.000647789041371046,1.1097341034178535e-06,2.6127913923122234e-06,0.3699113678059512,0.43546523205203724
1765483629.5532253,56,250,-0.0007259131962200627,-0.0006475665941252373,8.73344526384779e-07,3.3136043078938078e-06,0.29111484212825967,0.552267384648968
